AZIMUTH,ELEVATION,EXPOSED,FRONTAL,DRAG_MUL,SRP_X_MUL,SRP_Y_MUL,SRP_Z_MUL,POW_MUL,ABS_MUL,EMI_MUL
-3.141592653589793,-1.5707963267948966,0.08000000000000002,0.08000000000000002,0.24000000000000005,4.8985871965894135E-18,5.9990391306474315E-34,0.09573333333333335,0.04,0.056400000000000006,0.06300000000000001
-3.141592653589793,-1.4835298641951802,0.16000000000000003,0.08666803526715232,0.2449543594153427,0.008924867338752045,9.2505128641213E-19,0.10201170047714235,0.04333401763357615,0.06110096486334238,0.06825107777288245
-3.141592653589793,-1.3962634015954636,0.16000000000000003,0.0926764744543311,0.24633220228720523,0.018825165563550128,1.9708364507488093E-18,0.10676281921185518,0.046338237227165534,0.06533691449030342,0.07298272363278573
-3.141592653589793,-1.3089969389957472,0.16000000000000003,0.09797958971132714,0.24494897427831788,0.029431070158235453,3.1055798399844923E-18,0.10983824915165892,0.048989794855663564,0.06907561074648563,0.07715892689767012
-3.141592653589793,-1.2217304763960306,0.16000000000000003,0.1025370211289262,0.2417015366709379,0.040450843584359665,4.294802850445117E-18,0.11113777934591901,0.05126851056446309,0.07228859989589297,0.08074790413902938
-3.141592653589793,-1.1344640137963142,0.16000000000000003,0.10631408390218797,0.237500938508008,0.051579467322017895,5.502371542733711E-18,0.11061252462826401,0.05315704195109397,0.07495142915104251,0.08372234107297302
-3.141592653589793,-1.0471975511965979,0.16000000000000003,0.1092820323027551,0.23320508075688776,0.06250768281804421,6.691594553194334E-18,0.10826648250425273,0.05464101615137754,0.07704383277344234,0.08605960043841965
-3.141592653589793,-0.9599310885968813,0.16000000000000003,0.11141827845120306,0.22955590127234407,0.07293116836366607,7.82633794243002E-18,0.10415650272794326,0.05570913922560152,0.07854988630809816,0.0877418942803224
-3.141592653589793,-0.8726646259971648,0.16000000000000003,0.11270656422444142,0.22712539440972596,0.082559574739546,8.872123106766697E-18,0.09839066979890415,0.056353282112220696,0.07945812777823119,0.0887564193267476
-3.141592653589793,-0.7853981633974483,0.16000000000000003,0.11313708498984762,0.22627416997969524,0.09112514669066837,9.797174393178829E-18,0.09112514669066836,0.056568542494923796,0.07976164491784257,0.089095454429505
-3.141592653589793,-0.6981317007977318,0.16000000000000003,0.1127065642244414,0.22712539440972596,0.09839066979890414,1.0573384586427313E-17,0.082559574739546,0.05635328211222069,0.07945812777823119,0.0887564193267476
-3.141592653589793,-0.6108652381980153,0.16000000000000003,0.11141827845120306,0.22955590127234404,0.10415650272794325,1.1177168932571612E-17,0.07293116836366606,0.055709139225601514,0.07854988630809814,0.08774189428032239
-3.141592653589793,-0.5235987755982989,0.16000000000000003,0.1092820323027551,0.23320508075688776,0.10826648250425273,1.1590181749783747E-17,0.06250768281804422,0.05464101615137754,0.07704383277344234,0.08605960043841965
-3.141592653589793,-0.4363323129985824,0.16000000000000003,0.10631408390218797,0.237500938508008,0.11061252462826401,1.1799873852607301E-17,0.051579467322017895,0.05315704195109397,0.07495142915104251,0.08372234107297302
-3.141592653589793,-0.3490658503988659,0.16000000000000003,0.10253702112892618,0.24170153667093788,0.11113777934591901,1.1799873852607301E-17,0.04045084358435964,0.05126851056446308,0.07228859989589295,0.08074790413902937
-3.141592653589793,-0.26179938779914946,0.16000000000000003,0.09797958971132714,0.24494897427831788,0.10983824915165892,1.159018174978375E-17,0.029431070158235456,0.048989794855663564,0.06907561074648563,0.07715892689767012
-3.141592653589793,-0.17453292519943295,0.16000000000000003,0.0926764744543311,0.24633220228720523,0.10676281921185518,1.1177168932571611E-17,0.01882516556355012,0.046338237227165534,0.06533691449030342,0.07298272363278573
-3.141592653589793,-0.08726646259971647,0.16000000000000003,0.08666803526715232,0.2449543594153427,0.10201170047714235,1.0573384586427316E-17,0.008924867338752047,0.04333401763357615,0.06110096486334238,0.06825107777288245
-3.141592653589793,0.0,0.08000000000000002,0.08000000000000002,0.24000000000000005,0.09573333333333335,9.797174393178827E-18,0.0,0.04,0.056400000000000006,0.06300000000000001
-3.141592653589793,0.08726646259971647,0.16000000000000003,0.08666803526715232,0.2449543594153427,0.10201170047714235,1.0573384586427316E-17,-0.008924867338752047,0.04333401763357615,0.06110096486334238,0.06825107777288245
-3.141592653589793,0.17453292519943295,0.16000000000000003,0.0926764744543311,0.24633220228720523,0.10676281921185518,1.1177168932571611E-17,-0.01882516556355012,0.046338237227165534,0.06533691449030342,0.07298272363278573
-3.141592653589793,0.26179938779914946,0.16000000000000003,0.09797958971132714,0.24494897427831788,0.10983824915165892,1.159018174978375E-17,-0.029431070158235456,0.048989794855663564,0.06907561074648563,0.07715892689767012
-3.141592653589793,0.3490658503988659,0.16000000000000003,0.10253702112892618,0.24170153667093788,0.11113777934591901,1.1799873852607301E-17,-0.04045084358435964,0.05126851056446308,0.07228859989589295,0.08074790413902937
-3.141592653589793,0.4363323129985824,0.16000000000000003,0.10631408390218797,0.237500938508008,0.11061252462826401,1.1799873852607301E-17,-0.051579467322017895,0.05315704195109397,0.07495142915104251,0.08372234107297302
-3.141592653589793,0.5235987755982989,0.16000000000000003,0.1092820323027551,0.23320508075688776,0.10826648250425273,1.1590181749783747E-17,-0.06250768281804422,0.05464101615137754,0.07704383277344234,0.08605960043841965
-3.141592653589793,0.6108652381980153,0.16000000000000003,0.11141827845120306,0.22955590127234404,0.10415650272794325,1.1177168932571612E-17,-0.07293116836366606,0.055709139225601514,0.07854988630809814,0.08774189428032239
